token,label
"('form', ',')","('misc', None)"
"('form', 'describe')","('misc', None)"
"('form', 'una')","('misc', None)"
"('form', 'reciente')","('misc', None)"
"('form', 'investigación')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'Pragma')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Una')","('misc', None)"
"('form', 'muy')","('misc', None)"
"('form', 'buena')","('misc', None)"
"('form', 'opción')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'esta')","('misc', None)"
"('form', 'conspicua')","('misc', None)"
"('form', 'franja')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'veraneantes')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'busca')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'experiencias')","('misc', None)"
"('form', 'auténticas')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'tiempos')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'viaje')","('misc', None)"
"('form', 'cortos')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Un')","('misc', None)"
"('form', 'aspecto')","('misc', None)"
"('form', 'interesante')","('misc', None)"
"('form', 'del')","('misc', None)"
"('form', 'glamping')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'está')","('misc', None)"
"('form', 'atrayendo')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'un')","('misc', None)"
"('form', 'nuevo')","('misc', None)"
"('form', 'grupo')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'personas')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'vacacionar')","('misc', None)"
"('form', 'al')","('misc', None)"
"('form', 'aire')","('misc', None)"
"('form', 'libre')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'gente')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'nunca')","('misc', None)"
"('form', 'antes')","('misc', None)"
"('form', 'consideró')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'camping')","('misc', None)"
"('form', 'tradicional')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'nunca')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'hará')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'comenta')","('misc', None)"
"('form', 'Sarah')","('misc', None)"
"('form', 'Riley')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'una')","('misc', None)"
"('form', 'experta')","('misc', None)"
"('form', 'independiente')","('misc', None)"
"('form', 'del')","('misc', None)"
"('form', 'glamping')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'asesora')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'aquellos')","('misc', None)"
"('form', 'emprendedores')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'quieren')","('misc', None)"
"('form', 'incursionar')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'industria')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'La')","('misc', None)"
"('form', 'originalidad')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'propuesta')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'fundamental')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'agrega')","('misc', None)"
"('form', 'Riley')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ':')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Es')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'hay')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'muchas')","('misc', None)"
"('form', 'formas')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'desde')","('misc', None)"
"('form', 'carpas')","('misc', None)"
"('form', 'tipis')","('misc', None)"
"('form', 'iguales')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'tantas')","('misc', None)"
"('form', 'veces')","('misc', None)"
"('form', 'hemos')","('misc', None)"
"('form', 'visto')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'películas')","('misc', None)"
"('form', 'americanas')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'cowboys')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'hasta')","('misc', None)"
"('form', 'un')","('misc', None)"
"('form', 'Boing')","('misc', None)"
"('form', '767')","('misc', None)"
"('form', 'retirado')","('misc', None)"
"('form', 'como')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'podemos')","('misc', None)"
"('form', 'encontrar')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'Irlanda')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Esto')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'entusiasma')","('misc', None)"
"('form', 'al')","('misc', None)"
"('form', 'turista')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'glamping')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'lo')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'hace')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'quiera')","('misc', None)"
"('form', 'volver')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'más')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'Probablemente')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'más')","('misc', None)"
"('form', 'extravagante')","('misc', None)"
"('form', 'ejemplo')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'glamping')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'remonte')","('misc', None)"
"('form', 'al')","('misc', None)"
"('form', 'año')","('misc', None)"
"('form', '1520')","('misc', None)"
"('form', 'cuando')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'norte')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'Francia')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'motivo')","('misc', None)"
"('form', 'del')","('misc', None)"
"('form', 'encuentro')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'Los')","('misc', None)"
"('form', 'reyes')","('misc', None)"
"('form', 'Enrique')","('misc', None)"
"('form', 'VIII')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'Francisco')","('misc', None)"
"('form', 'I')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'montaron')","('misc', None)"
"('form', 'cerca')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', '3000')","('misc', None)"
"('form', 'tiendas')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'fuentes')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'las')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'salían')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'borbotones')","('misc', None)"
"('form', 'litros')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'litros')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'incitante')","('misc', None)"
"('form', 'vino')","('misc', None)"
"('form', 'francés')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Garri')","('misc', None)"
"('form', 'Rayner')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'fundador')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'goglamping.net')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'cuenta')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'este')","('misc', None)"
"('form', 'estilo')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'turismo')","('misc', None)"
"('form', 'fue')","('misc', None)"
"('form', 'creciendo')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'popularidad')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'par')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'diversos')","('misc', None)"
"('form', 'festivales')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'música')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'son')","('misc', None)"
"('form', 'tan')","('misc', None)"
"('form', 'célebres')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'verano')","('misc', None)"
"('form', 'británico')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'se')","('misc', None)"
"('form', 'suele')","('misc', None)"
"('form', 'pernoctar')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'ahora')","('misc', None)"
"('form', 'ofrecen')","('misc', None)"
"('form', 'su')","('misc', None)"
"('form', 'versión')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'camping')","('misc', None)"
"('form', 'boutique')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Es')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'caso')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'María')","('misc', None)"
"('form', 'Códega')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'una')","('misc', None)"
"('form', 'ingeniera')","('misc', None)"
"('form', 'industrial')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', '36')","('misc', None)"
"('form', 'años')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'ya')","('misc', None)"
"('form', 'ha')","('misc', None)"
"('form', 'ido')","('misc', None)"
"('form', 'tres')","('misc', None)"
"('form', 'veces')","('misc', None)"
"('form', 'consecutivas')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'Glastonbury')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'finalmente')","('misc', None)"
"('form', 'optó')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'versión')","('misc', None)"
"('form', 'motorhome')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'El')","('misc', None)"
"('form', 'concepto')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'Glamping')","('misc', None)"
"('form', 'comenzó')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'utilizarse')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'Reino')","('misc', None)"
"('form', 'Unido')","('misc', None)"
"('form', 'aproximadamente')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', '2005')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Y')","('misc', None)"
"('form', 'es')","('misc', None)"
"('form', 'muy')","('misc', None)"
"('form', 'notable')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'palabra')","('misc', None)"
"('form', 'glamour')","('misc', None)"
"('form', 'sea')","('misc', None)"
"('form', 'un')","('misc', None)"
"('form', 'anglicismo')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'originalmente')","('misc', None)"
"('form', 'refería')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'un')","('misc', None)"
"('form', 'hechizo')","('misc', None)"
"('form', 'mágico')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'afectaba')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'percepción')","('misc', None)"
"('form', 'visual')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'una')","('misc', None)"
"('form', 'persona')","('misc', None)"
"('form', 'u')","('misc', None)"
"('form', 'objeto')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'siendo')","('misc', None)"
"('form', 'estos')","('misc', None)"
"('form', 'percibidos')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'una')","('misc', None)"
"('form', 'manera')","('misc', None)"
"('form', 'diferente')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', 'atractiva')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'Tal')","('misc', None)"
"('form', 'vez')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'simple')","('misc', None)"
"('form', 'vinculación')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'camping')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'y')","('misc', None)"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'glamour')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'fue')","('misc', None)"
"('form', 'creada')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'atraer')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'más')","('misc', None)"
"('form', 'británicos')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'acercarse')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'naturaleza')","('misc', None)"
"('form', 'durante')","('misc', None)"
"('form', 'todo')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'año')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'O')","('misc', None)"
"('form', 'tal')","('misc', None)"
"('form', 'vez')","('misc', None)"
"('form', 'remita')","('misc', None)"
"('form', 'a')","('misc', None)"
"('form', 'cierta')","('misc', None)"
"('form', 'nostalgia')","('misc', None)"
"('form', 'por')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'hábitos')","('misc', None)"
"('form', 'del')","('misc', None)"
"('form', 'viejo')","('misc', None)"
"('form', 'Imperio')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', None)"
"('form', 'De')","('misc', None)"
"('form', 'cualquier')","('misc', None)"
"('form', 'manera')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'un')","('misc', None)"
"('form', 'gran')","('misc', None)"
"('form', 'éxito')","('misc', None)"
"('form', 'del')","('misc', None)"
"('form', 'país')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'los')","('misc', None)"
"('form', 'inventores')","('misc', None)"
"('form', 'del')","('misc', None)"
"('form', 'marketing')","('misc', None)"
"('form', 'para')","('misc', None)"
"('form', 'esta')","('misc', None)"
"('form', 'nueva')","('misc', None)"
"('form', 'industria')","('misc', None)"
"('form', 'multimillonaria')","('misc', None)"
"('form', 'que')","('misc', None)"
"('form', 'logró')","('misc', None)"
"('form', 'transformar')","('misc', None)"
"('form', 'el')","('misc', None)"
"('form', 'camping')","('misc', None)"
"('form', 'con')","('misc', None)"
"('form', 'altas')","('misc', None)"
"('form', 'probabilidades')","('misc', None)"
"('form', 'de')","('misc', None)"
"('form', 'lluvia')","('misc', None)"
"('form', 'en')","('misc', None)"
"('form', 'algo')","('misc', None)"
"('form', 'atractivo')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '.')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', None)"
"('form', 'ARTICLE0013')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', 'Populismo')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', '""')","('misc', OrderedDict([('SpaceAfter', 'No')]))"
"('form', ',')","('misc', None)"
"('form', 'la')","('misc', None)"
"('form', 'palabra')","('misc', None)"
"('form', 'del')","('misc', None)"
